M,Q,T_outer,T_cosmo,S_outer,S_cosmo,Delta_total
0.08043497634800095,0.054825284678445635,0.46923626388228235,0.08272048070913719,0.061910064281405386,8.514256272772949,0.8486116237150245
0.0812174771563986,0.052301627916592694,0.46703473246634003,0.08260553474816458,0.06560812255189592,8.503796494055598,0.8553733441618849
0.08236832187769945,0.049923244559300806,0.46194491386727143,0.08244474799522257,0.06986794745041786,8.488955377812754,0.865954635506208
0.08386166502053707,0.047743547969284456,0.454426268485802,0.08224115155457791,0.07465905260489884,8.470032909962395,0.8800859982020857
0.08566396931738016,0.04581148943280838,0.4450059130956053,0.08199863933878146,0.0799482541418193,8.447414985873676,0.8974147207538845
0.08773475889925911,0.04417045881933078,0.43422006810574365,0.08172193497084901,0.08569384425086746,8.421567925638513,0.9175161908799989
0.09002752829652237,0.04285731013857827,0.42257501659728525,0.08141654526315756,0.09184032084901159,8.39303147425596,0.939906165664409
0.09249078685142498,0.04190153387893995,0.41052408347368374,0.08108869697594659,0.09831399124198813,8.362410181943092,0.9640537875842998
0.09506921508729416,0.04132459471467596,0.398456705936918,0.08074525349546523,0.10501979110113423,8.330363075558816,0.9893950941094296
0.09770490706471374,0.04113944945560863,0.3866960326797488,0.0803936083703857,0.11183966382713716,8.297591568294372,1.0153467286478701
0.10033867082408564,0.041350256065107095,0.37550209491501263,0.08004155338822302,0.11863280429087462,8.264825614584783,1.0413195418937224
0.10291135770943213,0.04195228028119412,0.3650782255864188,0.07969712012534363,0.12523797775402357,8.232808202481595,1.066731780533761
0.10536519071969218,0.04293200193786359,0.35557899071492005,0.0793683956868436,0.13147798391835885,8.202278385881577,1.0910215909694436
0.10764506205560542,0.04426741859886128,0.34711841002453536,0.07906331561982083,0.13716615974607194,8.173953189800157,1.1136586112231512
0.10969977072207822,0.04592853968496868,0.33977766791957104,0.07878943959635427,0.14211462043880055,8.14850886449296,1.1341544758376187
0.11148317239215065,0.0478780599977564,0.3336118444807362,0.07855371817592034,0.1461437468908793,8.126562104867693,1.1520721090108061
0.11295521570909876,0.050072197513915645,0.3286554322442613,0.07836226142798848,0.14909226327299374,8.108651972159162,1.1670337253372232
0.114082841753561,0.052461676635113294,0.3249265586959967,0.0782201220198063,0.15082713343511395,8.09522333478973,1.1787274925445352
0.11484072647559623,0.054992834811698595,0.3224299222312481,0.07813110615344873,0.1512524599122321,8.086612665259013,1.1869128355981342
0.11521184941825009,0.057608827687878686,0.32115848866412494,0.07809762516562563,0.15031660823981036,8.083036975623395,1.1914243769061734
0.11518787596032415,0.06025090570340058,0.32109400494025303,0.07812059856155688,0.14801690556764185,8.084586540891317,1.1921745143104197
0.11476934449399971,0.0628597334820179,0.32220638658546064,0.07819941586166232,0.14440146711437726,8.091221854904243,1.1891546387507592
0.11396565433371013,0.06537672237612187,0.32445204960232,0.07833196026929054,0.13956796512208913,8.102775006835156,1.182434988812135
0.11279485462780231,0.06774534624145702,0.3277713185630416,0.0785146923866139,0.13365944118095865,8.118955387753665,1.1721631318347558
0.11128323901357656,0.06991241089245799,0.33208519799910174,0.07874278766603451,0.12685753808855837,8.139359369451244,1.1585610532295778
0.10946475511887847,0.07182924872897749,0.33729211227514994,0.07901031758750461,0.11937375734782475,8.163483373275229,1.1419208301463257
0.1073802421715643,0.07345281170566445,0.34326578821083414,0.07931046212904497,0.11143950511413514,8.190739588297628,1.1225988673576168
0.10507651383848746,0.0747466380982566,0.3498563551178145,0.07963574013703248,0.10329575352714844,8.220473517147397,1.101008690094833
0.10260530689146524,0.07568167135530053,0.35689794115078927,0.07997824464244405,0.09518310295383145,8.251982523183434,1.0776123346321143
0.1000221193109217,0.07623691264565512,0.3642271605171563,0.08032987174565655,0.087332871576571,8.28453461292194,1.0529104762708688
0.09738496392089384,0.0763998924469682,0.37171664893451556,0.08068253402436645,0.07995954634940934,8.317386794742008,1.0274316196779623
0.094753065546072,0.07616695058426588,0.37932345222379926,0.0810283520981731,0.07325449615461137,8.349802488619034,1.0017209759957346
